filepath,line_number,string_content,category,surrounding_code
lib\l10n\app_localizations.dart,97,en,KEYS,"Locale('en'),"
lib\l10n\app_localizations.dart,98,fr,KEYS,Locale('fr')
lib\l10n\app_localizations.dart,104,CareLog MVP,UI_VISIBLE,/// **'CareLog MVP'**
lib\l10n\app_localizations.dart,110,Welcome to CareLog MVP. This application is in initial setup.,UI_VISIBLE,/// **'Welcome to CareLog MVP. This application is in initial setup.'**
lib\l10n\app_localizations.dart,116,CareLog - Dashboard,UI_VISIBLE,/// **'CareLog - Dashboard'**
lib\l10n\app_localizations.dart,122,Login,INTERNAL,/// **'Login'**
lib\l10n\app_localizations.dart,128,Please enter your email,UI_VISIBLE,/// **'Please enter your email'**
lib\l10n\app_localizations.dart,134,Please enter a valid email,UI_VISIBLE,/// **'Please enter a valid email'**
lib\l10n\app_localizations.dart,140,Please enter your password,UI_VISIBLE,/// **'Please enter your password'**
lib\l10n\app_localizations.dart,146,Password must be at least 6 characters,UI_VISIBLE,/// **'Password must be at least 6 characters'**
lib\l10n\app_localizations.dart,152,Sign in,UI_VISIBLE,/// **'Sign in'**
lib\l10n\app_localizations.dart,158,Sign up,UI_VISIBLE,/// **'Sign up'**
lib\l10n\app_localizations.dart,164,Forgot password?,UI_VISIBLE,/// **'Forgot password?'**
lib\l10n\app_localizations.dart,170,Email sent!,UI_VISIBLE,/// **'Email sent!'**
lib\l10n\app_localizations.dart,176,We have sent an email to {email} with instructions to reset your password.,UI_VISIBLE,/// **'We have sent an email to {email} with instructions to reset your password.'**
lib\l10n\app_localizations.dart,182,Also check your spam folder if you don\'t see the email.,UI_VISIBLE,/// **'Also check your spam folder if you don\'t see the email.'**
lib\l10n\app_localizations.dart,188,Reset Password,UI_VISIBLE,/// **'Reset Password'**
lib\l10n\app_localizations.dart,194,Enter your email address and we\'ll send you instructions to reset your password.,UI_VISIBLE,/// **'Enter your email address and we\'ll send you instructions to reset your password.'**
lib\l10n\app_localizations.dart,200,Send reset email,UI_VISIBLE,/// **'Send reset email'**
lib\l10n\app_localizations.dart,206,Back to login,UI_VISIBLE,/// **'Back to login'**
lib\l10n\app_localizations.dart,212,Send again,UI_VISIBLE,/// **'Send again'**
lib\l10n\app_localizations.dart,218,Access Denied,UI_VISIBLE,/// **'Access Denied'**
lib\l10n\app_localizations.dart,224,Admin access only,UI_VISIBLE,/// **'Admin access only'**
lib\l10n\app_localizations.dart,230,Admin Dashboard,UI_VISIBLE,/// **'Admin Dashboard'**
lib\l10n\app_localizations.dart,236,Read-only mode updated successfully,UI_VISIBLE,/// **'Read-only mode updated successfully'**
lib\l10n\app_localizations.dart,242,✅ Simulation activated: Budget exceeded - System in read-only,UI_VISIBLE,/// **'✅ Simulation activated: Budget exceeded - System in read-only'**
lib\l10n\app_localizations.dart,248,❌ Simulation error: {error},UI_VISIBLE,/// **'❌ Simulation error: {error}'**
lib\l10n\app_localizations.dart,254,✅ Simulation deactivated: System restored,UI_VISIBLE,/// **'✅ Simulation deactivated: System restored'**
lib\l10n\app_localizations.dart,260,❌ Reset error: {error},UI_VISIBLE,/// **'❌ Reset error: {error}'**
lib\l10n\app_localizations.dart,266,✅ Forced maintenance mode activated,UI_VISIBLE,/// **'✅ Forced maintenance mode activated'**
lib\l10n\app_localizations.dart,272,❌ Error: {error},UI_VISIBLE,/// **'❌ Error: {error}'**
lib\l10n\app_localizations.dart,278,System Operational,UI_VISIBLE,/// **'System Operational'**
lib\l10n\app_localizations.dart,284,System in Maintenance Mode,UI_VISIBLE,/// **'System in Maintenance Mode'**
lib\l10n\app_localizations.dart,290,Message: {message},UI_VISIBLE,/// **'Message: {message}'**
lib\l10n\app_localizations.dart,296,Last updated: {datetime},UI_VISIBLE,/// **'Last updated: {datetime}'**
lib\l10n\app_localizations.dart,302,Admin Controls,UI_VISIBLE,/// **'Admin Controls'**
lib\l10n\app_localizations.dart,308,Toggle Read-Only,UI_VISIBLE,/// **'Toggle Read-Only'**
lib\l10n\app_localizations.dart,314,Note: This button calls the Cloud Function to reset read-only mode.,UI_VISIBLE,/// **'Note: This button calls the Cloud Function to reset read-only mode.'**
lib\l10n\app_localizations.dart,320,System Statistics,UI_VISIBLE,/// **'System Statistics'**
lib\l10n\app_localizations.dart,326,System Status,UI_VISIBLE,/// **'System Status'**
lib\l10n\app_localizations.dart,332,Mode,INTERNAL,/// **'Mode'**
lib\l10n\app_localizations.dart,338,Simulation Budget,UI_VISIBLE,/// **'Simulation Budget'**
lib\l10n\app_localizations.dart,344,Forced Maintenance,UI_VISIBLE,/// **'Forced Maintenance'**
lib\l10n\app_localizations.dart,350,Normal,INTERNAL,/// **'Normal'**
lib\l10n\app_localizations.dart,356,Cloud Functions,UI_VISIBLE,/// **'Cloud Functions'**
lib\l10n\app_localizations.dart,362,To Deploy,UI_VISIBLE,/// **'To Deploy'**
lib\l10n\app_localizations.dart,368,Budget Alert,UI_VISIBLE,/// **'Budget Alert'**
lib\l10n\app_localizations.dart,374,Simulation Active,UI_VISIBLE,/// **'Simulation Active'**
lib\l10n\app_localizations.dart,380,Security Rules,UI_VISIBLE,/// **'Security Rules'**
lib\l10n\app_localizations.dart,386,Active,INTERNAL,/// **'Active'**
lib\l10n\app_localizations.dart,392,Budget Simulation & Testing,UI_VISIBLE,/// **'Budget Simulation & Testing'**
lib\l10n\app_localizations.dart,398,Tools to test the cost control system without spending real money:,UI_VISIBLE,/// **'Tools to test the cost control system without spending real money:'**
lib\l10n\app_localizations.dart,404,"1. Click \""Simulate Budget Exceeded\"" to enable read-only\n2. Check home buttons are disabled\n3. Check that maintenance banner appears\n4. Use \""Restore Normal\"" to go back to normal state",UI_VISIBLE,"/// **'1. Click \""Simulate Budget Exceeded\"" to enable read-only\n2. Check home buttons are disabled\n3. Check that maintenance banner appears\n4. Use \""Restore Normal\"" to go back to normal state'**"
lib\l10n\app_localizations.dart,410,Simulation Controls:,UI_VISIBLE,/// **'Simulation Controls:'**
lib\l10n\app_localizations.dart,416,Simulate Budget\nExceeded,UI_VISIBLE,/// **'Simulate Budget\nExceeded'**
lib\l10n\app_localizations.dart,422,Restore\nNormal,INTERNAL,/// **'Restore\nNormal'**
lib\l10n\app_localizations.dart,428,Force Maintenance Mode,UI_VISIBLE,/// **'Force Maintenance Mode'**
lib\l10n\app_localizations.dart,434,System in Simulation,UI_VISIBLE,/// **'System in Simulation'**
lib\l10n\app_localizations.dart,440,System Normal,UI_VISIBLE,/// **'System Normal'**
lib\l10n\app_localizations.dart,446,Simulate Budget Exceeded,UI_VISIBLE,/// **'Simulate Budget Exceeded'**
lib\l10n\app_localizations.dart,452,Restore Normal,UI_VISIBLE,/// **'Restore Normal'**
lib\l10n\app_localizations.dart,458,System is in maintenance mode. Operation not available.,UI_VISIBLE,/// **'System is in maintenance mode. Operation not available.'**
lib\l10n\app_localizations.dart,464,Error: {error},UI_VISIBLE,/// **'Error: {error}'**
lib\l10n\app_localizations.dart,470,Reports,INTERNAL,/// **'Reports'**
lib\l10n\app_localizations.dart,476,Error: User not logged in,UI_VISIBLE,/// **'Error: User not logged in'**
lib\l10n\app_localizations.dart,482,Error: {error},UI_VISIBLE,/// **'Error: {error}'**
lib\l10n\app_localizations.dart,488,Report created successfully!,UI_VISIBLE,/// **'Report created successfully!'**
lib\l10n\app_localizations.dart,494,Unexpected error: {error},UI_VISIBLE,/// **'Unexpected error: {error}'**
lib\l10n\app_localizations.dart,500,New Report,UI_VISIBLE,/// **'New Report'**
lib\l10n\app_localizations.dart,506,Report Type,UI_VISIBLE,/// **'Report Type'**
lib\l10n\app_localizations.dart,512,Severity,INTERNAL,/// **'Severity'**
lib\l10n\app_localizations.dart,518,Description,INTERNAL,/// **'Description'**
lib\l10n\app_localizations.dart,524,Describe the issue in detail...,UI_VISIBLE,/// **'Describe the issue in detail...'**
lib\l10n\app_localizations.dart,530,Description is required,UI_VISIBLE,/// **'Description is required'**
lib\l10n\app_localizations.dart,536,Description must be at least 10 characters,UI_VISIBLE,/// **'Description must be at least 10 characters'**
lib\l10n\app_localizations.dart,542,Creating...,UI_VISIBLE,/// **'Creating...'**
lib\l10n\app_localizations.dart,548,Create Report,UI_VISIBLE,/// **'Create Report'**
lib\l10n\app_localizations.dart,554,Quality issue,UI_VISIBLE,/// **'Quality issue'**
lib\l10n\app_localizations.dart,560,Machine failure,UI_VISIBLE,/// **'Machine failure'**
lib\l10n\app_localizations.dart,566,Material issue,UI_VISIBLE,/// **'Material issue'**
lib\l10n\app_localizations.dart,572,Process issue,UI_VISIBLE,/// **'Process issue'**
lib\l10n\app_localizations.dart,578,Other,INTERNAL,/// **'Other'**
lib\l10n\app_localizations.dart,584,Low,INTERNAL,/// **'Low'**
lib\l10n\app_localizations.dart,590,Medium,INTERNAL,/// **'Medium'**
lib\l10n\app_localizations.dart,596,High,INTERNAL,/// **'High'**
lib\l10n\app_localizations.dart,602,Critical,INTERNAL,/// **'Critical'**
lib\l10n\app_localizations.dart,608,New Production Order,UI_VISIBLE,/// **'New Production Order'**
lib\l10n\app_localizations.dart,614,Client,INTERNAL,/// **'Client'**
lib\l10n\app_localizations.dart,620,Client name...,UI_VISIBLE,/// **'Client name...'**
lib\l10n\app_localizations.dart,626,Client is required,UI_VISIBLE,/// **'Client is required'**
lib\l10n\app_localizations.dart,632,Client name must be at least 2 characters,UI_VISIBLE,/// **'Client name must be at least 2 characters'**
lib\l10n\app_localizations.dart,638,Product,INTERNAL,/// **'Product'**
lib\l10n\app_localizations.dart,644,Product name...,UI_VISIBLE,/// **'Product name...'**
lib\l10n\app_localizations.dart,650,Product is required,UI_VISIBLE,/// **'Product is required'**
lib\l10n\app_localizations.dart,656,Product name must be at least 2 characters,UI_VISIBLE,/// **'Product name must be at least 2 characters'**
lib\l10n\app_localizations.dart,662,Quantity,INTERNAL,/// **'Quantity'**
lib\l10n\app_localizations.dart,668,Quantity to produce...,UI_VISIBLE,/// **'Quantity to produce...'**
lib\l10n\app_localizations.dart,674,Quantity is required,UI_VISIBLE,/// **'Quantity is required'**
lib\l10n\app_localizations.dart,680,Quantity must be a positive number,UI_VISIBLE,/// **'Quantity must be a positive number'**
lib\l10n\app_localizations.dart,686,"Quantity cannot exceed 10,000",UI_VISIBLE,"/// **'Quantity cannot exceed 10,000'**"
lib\l10n\app_localizations.dart,692,Description (Optional),UI_VISIBLE,/// **'Description (Optional)'**
lib\l10n\app_localizations.dart,698,Enter material description,UI_VISIBLE,/// **'Enter material description'**
lib\l10n\app_localizations.dart,704,Creating...,UI_VISIBLE,/// **'Creating...'**
lib\l10n\app_localizations.dart,710,Create Production Order,UI_VISIBLE,/// **'Create Production Order'**
lib\l10n\app_localizations.dart,716,Production order created successfully!,UI_VISIBLE,/// **'Production order created successfully!'**
lib\l10n\app_localizations.dart,722,Logout,INTERNAL,/// **'Logout'**
lib\l10n\app_localizations.dart,728,Admin Dashboard,UI_VISIBLE,/// **'Admin Dashboard'**
lib\l10n\app_localizations.dart,734,Quick Actions,UI_VISIBLE,/// **'Quick Actions'**
lib\l10n\app_localizations.dart,740,Materials,INTERNAL,/// **'Materials'**
lib\l10n\app_localizations.dart,746,Reports,INTERNAL,/// **'Reports'**
lib\l10n\app_localizations.dart,752,Production Orders,UI_VISIBLE,/// **'Production Orders'**
lib\l10n\app_localizations.dart,758,Admin Dashboard,UI_VISIBLE,/// **'Admin Dashboard'**
lib\l10n\app_localizations.dart,764,Material Statistics,UI_VISIBLE,/// **'Material Statistics'**
lib\l10n\app_localizations.dart,770,Materials,INTERNAL,/// **'Materials'**
lib\l10n\app_localizations.dart,776,All,INTERNAL,/// **'All'**
lib\l10n\app_localizations.dart,782,Low Stock,UI_VISIBLE,/// **'Low Stock'**
lib\l10n\app_localizations.dart,788,Out of Stock,UI_VISIBLE,/// **'Out of Stock'**
lib\l10n\app_localizations.dart,794,Alerts,INTERNAL,/// **'Alerts'**
lib\l10n\app_localizations.dart,800,Create Material,UI_VISIBLE,/// **'Create Material'**
lib\l10n\app_localizations.dart,806,Material created successfully,UI_VISIBLE,/// **'Material created successfully'**
lib\l10n\app_localizations.dart,812,Error creating material: {error},UI_VISIBLE,/// **'Error creating material: {error}'**
lib\l10n\app_localizations.dart,818,Reference,INTERNAL,/// **'Reference'**
lib\l10n\app_localizations.dart,824,Enter material reference,UI_VISIBLE,/// **'Enter material reference'**
lib\l10n\app_localizations.dart,830,Name,INTERNAL,/// **'Name'**
lib\l10n\app_localizations.dart,836,Enter material name,UI_VISIBLE,/// **'Enter material name'**
lib\l10n\app_localizations.dart,842,Description,INTERNAL,/// **'Description'**
lib\l10n\app_localizations.dart,848,Type,INTERNAL,/// **'Type'**
lib\l10n\app_localizations.dart,854,Unit of Measure,UI_VISIBLE,/// **'Unit of Measure'**
lib\l10n\app_localizations.dart,860,Minimum Stock,UI_VISIBLE,/// **'Minimum Stock'**
lib\l10n\app_localizations.dart,866,Enter minimum stock level,UI_VISIBLE,/// **'Enter minimum stock level'**
lib\l10n\app_localizations.dart,872,Maximum Stock,UI_VISIBLE,/// **'Maximum Stock'**
lib\l10n\app_localizations.dart,878,Enter maximum stock level,UI_VISIBLE,/// **'Enter maximum stock level'**
lib\l10n\app_localizations.dart,884,Reorder Point,UI_VISIBLE,/// **'Reorder Point'**
lib\l10n\app_localizations.dart,890,Enter reorder point,UI_VISIBLE,/// **'Enter reorder point'**
lib\l10n\app_localizations.dart,896,Unit Price,UI_VISIBLE,/// **'Unit Price'**
lib\l10n\app_localizations.dart,902,Enter unit price,UI_VISIBLE,/// **'Enter unit price'**
lib\l10n\app_localizations.dart,908,Create Material,UI_VISIBLE,/// **'Create Material'**
lib\l10n\app_localizations.dart,914,Out of Stock,UI_VISIBLE,/// **'Out of Stock'**
lib\l10n\app_localizations.dart,920,Low Stock,UI_VISIBLE,/// **'Low Stock'**
lib\l10n\app_localizations.dart,926,In Stock,UI_VISIBLE,/// **'In Stock'**
lib\l10n\app_localizations.dart,932,Status,INTERNAL,/// **'Status'**
lib\l10n\app_localizations.dart,938,Reference: {ref},UI_VISIBLE,/// **'Reference: {ref}'**
lib\l10n\app_localizations.dart,944,Stock: {stock} {uom},UI_VISIBLE,/// **'Stock: {stock} {uom}'**
lib\l10n\app_localizations.dart,950,{type},INTERNAL,/// **'{type}'**
lib\l10n\app_localizations.dart,956,{current}/{maximum},KEYS,/// **'{current}/{maximum}'**
lib\l10n\app_localizations.dart,962,Total Materials,UI_VISIBLE,/// **'Total Materials'**
